Name,Code,Stock,capitalization
동북아13호,A083380,1585660,7944156600
KBSTAR V&S셀렉트밸류,A234310,700000,7927500000
TIGER 200 경기소비재,A139290,560000,7926800000
HANARO 코스닥150선물레버리지,A306530,700000,7910000000
KODEX 미국S&P에너지(합성),A218420,944000,7901280000
TIGER 이머징마켓MSCI레버리지(합성 H),A225060,700000,7889000000
TIGER 차이나항셍25,A117690,450000,7886250000
남선알미우,A008355,307890,7881984000
대한제당우,A001795,648276,7876553400
KOSEF 국고채10년레버리지,A167860,60000,7863000000
IBKS제7호스팩,A276920,3650000,7847500000
KODEX 국채선물10년,A152380,114000,7819260000
KBSTAR KRX300선물인버스,A307020,800000,7800000000
TIGER KRX300선물인버스,A307620,800000,7796000000
교보8호스팩,A307280,3720000,7774800000
TIGER 유로스탁스레버리지(합성 H),A225050,1000000,7765000000
KODEX 콩선물(H),A138920,900000,7753500000
KBSTAR 200IT,A285000,840000,7707000000
SK3호스팩,A232330,3600000,7686000000
TRUE 인버스 2X S&P500 선물 ETN(H),Q570023,1000000,7680000000
KINDEX 미국다우존스리츠(합성 H),A181480,100000,7678500000
QV 인버스 레버리지 MSCI 선진국 ETN,Q550055,700000,7612500000
SMART 중국본토 중소형 CSI500(합성 H),A220130,1800000,7560000000
신한제3호스팩,A257730,3505000,7553275000
에스마크,A030270,7562701,7547575598
대신 아연선물 ETN(H),Q510002,700000,7448000000
한화에이스스팩4호,A279410,3495000,7444350000
TREX 펀더멘탈 200,A145850,250000,7440000000
KBSTAR 200커뮤니케이션서비스,A315480,760000,7432800000
KINDEX 미국WideMoat가치주,A309230,700000,7430500000
KINDEX 싱가포르리츠,A316300,700000,7409500000
QV 인버스 MSCI 선진국 ETN,Q550053,700000,7402500000
크라운해태홀딩스우,A005745,600726,7388929800
KODEX 심천ChiNext(합성),A256750,1000000,7360000000
성신양회우,A004985,735645,7356450000
KODEX 일본TOPIX100,A101280,600000,7338000000
금호산업우,A002995,292266,7335876600
KBSTAR 200금융,A284980,800000,7320000000
키움제5호스팩,A311270,3600000,7308000000
KINDEX 일본TOPIX레버리지(H),A196030,500000,7252500000
IBKS제9호스팩,A297570,2760000,7245000000
TIGER 미디어컨텐츠,A228810,1080000,7219800000
KBSTAR 대형고배당10TR,A315960,700000,7182000000
KINDEX 멕시코MSCI(합성),A291130,800000,7160000000
ARIRANG 200밸류,A295840,800000,7160000000
KBSTAR 200고배당커버드콜ATM,A290080,700000,7136500000
한국제8호스팩,A310870,3420000,7062300000
TIGER 일본엔선물레버리지,A292570,700000,7035000000
깨끗한나라우,A004545,366160,7011964000
엔에이치스팩13호,A310840,3420000,7011000000
KODEX IT,A266370,600000,6996000000
TIGER 코스닥150로우볼,A267300,560000,6994400000
KBSTAR 200선물인버스,A252410,800000,6992000000
KBSTAR 200산업재,A287320,740000,6974500000
대신 인버스 아연선물 ETN(H),Q510004,700000,6972000000
KBSTAR 일본TOPIX레버리지(H),A196220,500000,6965000000
TIGER 일본엔선물인버스,A292580,700000,6965000000
KBSTAR 중소형모멘텀밸류,A300290,700000,6884500000
ARIRANG 미국다우존스고배당주(합성 H),A213630,530000,6850250000
삼성 건축자재 테마주 ETN,Q530010,2000000,6850000000
KBSTAR 미국장기국채선물레버리지(합성 H),A267490,700000,6842500000
삼성 K200 Put 1908-01 ETN,Q530059,700000,6839000000
ARIRANG 200로우볼,A295890,750000,6832500000
KINDEX 일본TOPIX인버스(합성 H),A205720,1100000,6820000000
KBSTAR 200건설,A287300,600000,6813000000
케이비제11호스팩,A258790,3210000,6773100000
삼성 K200 Call 1908-01 ETN,Q530057,700000,6762000000
TIGER 일본엔선물인버스2X,A292590,700000,6755000000
KBSTAR 미국장기국채선물인버스2X(합성 H),A267500,700000,6751500000
KINDEX 골드선물 인버스2X(합성 H),A232590,1100000,6737500000
금강공업우,A014285,117975,6724575000
QV MSCI 선진국 ETN,Q550052,700000,6709500000
현대비앤지스틸우,A004565,109852,6700972000
KBSTAR ESG사회책임투자,A290130,750000,6686250000
삼성 K200 Call 1908-02 ETN,Q530058,700000,6597500000
KBSTAR 글로벌4차산업IT(합성 H),A276650,550000,6586250000
ARIRANG 글로벌MSCI(합성 H),A189400,510000,6579000000
KINDEX 코스닥(합성),A251890,600000,6543000000
미래에셋 차이나 대표주 15 ETN(H) B,Q520024,700000,6541500000
한화에이스스팩3호,A264290,3080000,6529600000
미래에셋대우스팩2호,A310200,3050000,6511750000
QV K200 Call 1904-01 ETN,Q550048,700000,6496000000
QV K200 Call 1904-02 ETN,Q550049,700000,6496000000
KODEX 미디어&엔터테인먼트,A266360,600000,6480000000
QV 레버리지 MSCI 선진국 ETN,Q550054,700000,6478500000
KBSTAR 우량업종,A140580,600000,6462000000
KINDEX 배당성장,A211260,200000,6423000000
ARIRANG S&P글로벌인프라,A269530,600000,6420000000
대호피앤씨우,A021045,4242466,6363699000
KBSTAR 200생활소비재,A287330,660000,6362400000
KBSTAR KQ모멘텀밸류,A300310,700000,6356000000
KBSTAR V&S셀렉트밸류채권혼합,A241390,600000,6333000000
KODEX MSCI모멘텀,A275280,700000,6328000000
KODEX 미국S&P바이오(합성),A185680,275000,6308500000
TIGER 중소형,A292120,700000,6293000000
KODEX 미국채10년선물,A308620,600000,6285000000
ARIRANG 200퀄리티,A295880,700000,6258000000
KODEX China H선물인버스(H),A291660,600000,6249000000
TIGER KTOP30,A228820,900000,6246000000
KODEX 미국달러선물인버스2X,A261260,590000,6239250000
SK네트웍스우,A001745,113648,6227910400
동부제철우,A016385,160156,6182021600
ARIRANG 스마트베타Quality채권혼합,A238670,600000,6147000000
KBSTAR 국채선물10년인버스,A295020,130000,6136000000
ARIRANG 스마트베타 Value,A222180,600000,6135000000
크라운제과우,A26490K,773560,6134330800
KBSTAR KQ모멘텀로우볼,A300300,700000,6083000000
KODEX 미국채울트라30년선물(H),A304660,600000,6081000000
KBSTAR 중국MSCI China선물(H),A310080,550000,6077500000
ARIRANG 200모멘텀,A295860,700000,6062000000
파워 중기국고채,A176710,60000,6052200000
KODEX 3대농산물선물(H),A271060,750000,5996250000
KINDEX 필리핀MSCI(합성),A261920,400000,5990000000
KBSTAR 미국장기국채선물(H),A267440,600000,5982000000
ARIRANG 국채선물3년,A298340,116000,5965880000
KBSTAR 미국장기국채선물인버스(H),A267450,600000,5940000000
에프티이앤이,A065160,67990951,5915212737
TIGER 은행,A091220,740000,5897800000
KODEX 미국채울트라30년선물인버스(H),A304670,600000,5892000000
TIGER 원유선물인버스(H),A217770,600000,5853000000
KBSTAR 200경기소비재,A287310,660000,5811300000
TIGER LG그룹+펀더멘털,A138530,720000,5803200000
삼성중공우,A010145,114845,5788188000
TIGER MSCI KOREA ESG유니버설,A289250,690000,5775300000
KODEX 미국S&P금융(합성),A200040,370000,5772000000
ARIRANG KRX300산업재,A309190,500000,5742500000
KINDEX 한류,A226380,800000,5712000000
ARIRANG 스마트베타 LowVOL,A236460,550000,5695250000
덕성우,A004835,1392000,5686320000
대신 인버스 니켈선물 ETN(H),Q510006,700000,5673500000
TIGER 현대차그룹+펀더멘털,A138540,340000,5620200000
KBSTAR 차이나H선물인버스(H),A291680,550000,5574250000
TREX 중소형가치,A097750,660000,5553900000
KBSTAR 게임테마,A300640,600000,5553000000
CJ씨푸드1우,A011155,200000,5510000000
ARIRANG 국채선물10년,A289670,100000,5494000000
TIGER 삼성그룹펀더멘털,A138520,600000,5469000000
KBSTAR 수출주,A140570,600000,5466000000
ARIRANG 선진국MSCI(합성 H),A195970,540000,5440500000
KODEX 미국달러선물인버스,A261270,520000,5426200000
TIGER MSCI KOREA ESG리더스,A289260,660000,5408700000
대상홀딩스우,A084695,913482,5380408980
KBSTAR 200에너지화학,A284990,580000,5373700000
동원시스템즈우,A014825,265358,5360231600
TIGER 라틴35,A105010,1300000,5271500000
KBSTAR 200철강소재,A285020,640000,5254400000
ARIRANG 스마트베타 Momentum,A222190,600000,5241000000
KODEX MSCI퀄리티,A275300,600000,5238000000
노루페인트우,A090355,463126,5233323800
KODEX 구리선물(H),A138910,900000,5184000000
KODEX 미국러셀2000(H),A280930,500000,5160000000
ARIRANG KRX300금융,A309180,480000,5143200000
TIGER 200 생활소비재,A227560,400000,5116000000
동양우,A001525,617731,5102458060
KODEX 국채선물3년인버스,A292770,102000,5088780000
KODEX 골드선물인버스(H),A280940,500000,5040000000
TIGER 여행레저,A228800,1080000,4995000000
KINDEX 국채선물3년인버스,A299080,50000,4973250000
KINDEX 인버스,A145670,600000,4917000000
KOSEF 코스닥150선물,A291610,630000,4910850000
코오롱글로벌우,A003075,312803,4864086650
KINDEX 국채선물10년인버스,A299070,50000,4729500000
KODEX 한국대만IT프리미어,A298770,500000,4597500000
KBSTAR 200중공업,A285010,460000,4563200000
JW중외제약우,A001065,167375,4560968750
TIGER 금은선물(H),A139320,600000,4443000000
KODEX 운송,A140710,1500000,4402500000
KODEX MSCI EM선물(H),A291890,500000,4317500000
TIGER 지속배당,A266140,300000,4296000000
흥국화재우,A000545,768000,4247040000
ARIRANG 코스닥150선물인버스,A301410,400000,4246000000
KBSTAR 코스닥150선물인버스,A275750,600000,4218000000
신원우,A009275,90740,4174040000
한양증권우,A001755,525000,4084500000
ARIRANG KRX300자유소비재,A309200,340000,4039200000
DB하이텍1우,A000995,112316,4009681200
하나니켈2호,A099350,3284000,3924380000
하이트진로홀딩스우,A000145,470810,3921847300
JW중외제약2우B,A001067,87790,3810086000
흥국화재2우B,A000547,153600,3732480000
진흥기업우B,A002785,857218,3716040030
ARIRANG KRX300헬스케어,A309210,320000,3654400000
ARIRANG 200선물인버스2X,A253160,250000,3607500000
동부건설우,A005965,225732,3566565600
TIGER 200 산업재,A227550,680000,3532600000
ARIRANG 차이나H 레버리지(합성 H),A204420,450000,3422250000
노루홀딩스우,A000325,185250,3408600000
동양2우B,A001527,308569,3363402100
ARIRANG 코스피중형주,A301440,350000,3340750000
모다,A149940,21160409,3279863395
ARIRANG 200동일가중,A295820,350000,3256750000
소프트센우,A032685,142857,3235711050
코리아써키트2우B,A00781K,783699,3232758375
TIGER 금속선물(H),A139310,600000,3156000000
진흥기업2우B,A002787,294808,3124964800
성신양회3우B,A004989,286898,3026773900
ARIRANG KRX300IT,A309170,280000,3024000000
대한제당3우B,A001799,129656,3020984800
유유제약2우B,A000227,164080,2994460000
성신양회2우B,A004987,220693,2902112950
KODEX WTI원유선물인버스(H),A271050,200000,2747000000
동양3우B,A001529,89722,2736521000
ARIRANG 심천차이넥스트(합성),A256450,300000,2181000000
파워 단기채,A226810,12000,1265040000
